Reactive.Time;Time span;Living Room Light (100W) [var];Kitchen Light (100W) [var];Cellar Light (200W) [var];Bathroom Light (100W) [var];Bathroom Mirror Light 10 W (LED) [var];Bedroom Light (200W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Nespresso Coffee Machine, Single Cup [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];Electric Kettle / Petra WK288 1.5L [var];AEG PN 2200 RX 4935365097 [var];Hand-held Circular Saw / Bosch PKS 46 [var];Skil 4270 [var];Polishing Machine / Flex L 602 VR [var];Hedge Trimmer / Bosch AHS 550-24 ST [var];Atika LH 2500 G [var];Lawn Mower / Sabo 32-EL [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Microwave / Panasonic NN 5259 [var];Dishwasher NEFF SD6P1F (2011) [var];Laptop Sony Vaio SVE151G11M [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];AEG NM 2701 Premium [var];Hair Dryer Braun Silencio 1250 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];Siemens Kl 20 LA 65 (A+) [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];Router O2 Box 6431 [var];
1472;1.00:32:00;0;0;0;0;0;0;0;0;0,41065951436980264;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3281462257698386;-48,0624836065574;0,41496983431342077;0;0;0;0;3,5700996468330866;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1473;1.00:33:00;0;0;0;0;0;0;0;0;0,410688950306475;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32815274863284877;-47,9497655737705;0,4150544529150577;0;0;0;0;3,5702760196701897;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1474;1.00:34:00;0;0;0;0;0;0;0;0;0,4106894393820756;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3281532363695537;-47,9497655737705;0,41506779569574487;0;0;0;0;3,5703067208941492;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1475;1.00:35:00;0;0;0;0;0;0;0;0;0,4106928409352827;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32817020298077304;-47,9497655737705;0,4150819981936894;0;0;0;0;3,5704894881165976;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1476;1.00:36:00;0;0;0;0;0;0;0;0;0,4107845205479637;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3281729409049253;-47,9497655737705;0,4150990530509431;0;0;0;0;3,5706893037478924;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1477;1.00:37:00;0;0;0;0;0;0;0;0;0,4107846600855093;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32817786029836077;-47,9497655737705;0,415121725228708;0;0;0;0;3,5712248557348496;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1478;1.00:38:00;0;0;0;0;0;0;0;0;0,4108233718160663;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32818437698616076;-47,9225934426229;0,41512202244642726;0;0;0;0;3,5712307942542325;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1479;1.00:39:00;0;0;0;0;0;0;0;0;0,4108459451646989;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3281929243516034;-47,9225934426229;0,4151747003627915;0;0;0;0;3,5712431997019283;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1480;1.00:40:00;0;0;0;0;0;0;0;0;0,41085521918220647;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3281959441040822;-47,9225934426229;0,41518407972409527;0;0;0;0;3,571260116865523;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1481;1.00:41:00;0;0;0;0;0;0;0;0;0,4108719265157569;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3282007097559902;-47,9225934426229;0,4152644842651703;0;0;0;0;3,5712854531146516;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1482;1.00:42:00;0;0;0;0;0;0;0;0;0,41093983995400823;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3282069431548632;-47,9225934426229;0,41527411844223294;0;0;0;0;3,5714428241476863;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1483;1.00:43:00;0;0;0;0;0;0;0;0;0,41096606359381166;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32821266180513536;-47,9225934426229;0,4153032229883314;0;0;0;0;3,5715557480434716;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1484;1.00:44:00;0;0;0;0;0;0;0;0;0,41102654654455917;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32822628272345294;-47,9225934426229;0,4153191597109153;0;0;0;0;3,5715653920573738;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1485;1.00:45:00;0;0;0;0;0;0;0;0;0,41103537670263635;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32826523732822127;-47,9225934426229;0,41535995475973336;0;0;0;0;3,57175927921322;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1486;1.00:46:00;0;0;0;0;0;0;0;0;0,41105888511848265;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32827664042866006;-47,9225934426229;0,415375666917639;0;0;0;0;3,572525693060041;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1487;1.00:47:00;0;0;0;0;0;0;0;0;0,4110908726299199;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3282927127135684;-47,9225934426229;0,4154018932908215;0;0;0;0;3,5728469470113993;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1488;1.00:48:00;0;0;0;0;0;0;0;0;0,4112015690923468;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3282931745050364;-47,9225934426229;0,41542636575733793;0;0;0;0;3,5730558410310973;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1489;1.00:49:00;0;0;0;0;0;0;0;0;0,411216209268239;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3283182704136683;-47,9225934426229;0,41544396603885236;0;0;0;0;3,573194525411461;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1490;1.00:50:00;0;0;0;0;0;0;0;0;0,4112289711963318;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32837449832898036;-47,9225934426229;0,41545115301912977;0;0;0;0;3,5734127471800634;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1491;1.00:51:00;0;0;0;0;0;0;0;0;0,4112500851216637;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3283846508591119;-47,9225934426229;0,41551842884037044;0;0;0;0;3,573416366131958;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1492;1.00:52:00;0;0;0;0;0;0;0;0;0,41125810629977444;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3283972508797862;-47,9225934426229;0,4155678584203349;0;0;0;0;3,5737459738116666;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1493;1.00:53:00;0;0;0;0;0;0;0;0;0,4112952891610367;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3283986109263858;-47,9225934426229;0,41557844898009694;0;0;0;0;3,573752450774183;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1494;1.00:54:00;0;0;0;0;0;0;0;0;0,41129921758832977;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32841568515247277;-47,9225934426229;0,41557918625714046;0;0;0;0;3,5739004665290954;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1495;1.00:55:00;0;0;0;0;0;0;0;0;0,41132263391466833;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32842719224281924;-47,9225934426229;0,41557923088344356;0;0;0;0;3,5739063114736274;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1496;1.00:56:00;0;0;0;0;0;0;0;0;0,41135173290129046;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3284671137460197;-47,9225934426229;0,41558415710427227;0;0;0;0;3,5739243509858993;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1497;1.00:57:00;0;0;0;0;0;0;0;0;0,41140127727198444;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3284704810951783;-47,9225934426229;0,41558800119584477;0;0;0;0;3,5741495736131794;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1498;1.00:58:00;0;0;0;0;0;0;0;0;0,4114148766088405;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3284731817543071;-47,9084606557377;0,4156587401198843;0;0;0;0;3,5741570300232297;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1499;1.00:59:00;0;0;0;0;0;0;0;0;0,4114260696801237;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32847460410570184;-47,9084606557377;0,41572494160482915;0;0;0;0;3,574279996423784;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1500;1.01:00:00;0;0;0;0;0;0;0;0;0,4114299116948309;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32847706356497725;-47,9084606557377;0,4157713670915693;0;0;0;0;3,574323956668866;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1501;1.01:01:00;0;0;0;0;0;0;0;0;0,4114300606570603;0;0;0;0;0;0;0;0;0;0;0;0;0;0,328481379532187;-47,9084606557377;0,4157989767510243;0;0;0;0;3,5744313197558726;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1502;1.01:02:00;0;0;0;0;0;0;0;0;0,4114509394136899;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32849115435464304;-47,9084606557377;0,41587175507438795;0;0;0;0;3,574449387659332;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1503;1.01:03:00;0;0;0;0;0;0;0;0;0,41146739764069296;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32850279519922754;-47,9084606557377;0,41588044117899553;0;0;0;0;3,574720705333923;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1504;1.01:04:00;0;0;0;0;0;0;0;0;0,4114771846137836;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3285109010873878;-47,9084606557377;0,4158847237082721;0;0;0;0;3,5747349107761286;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1505;1.01:05:00;0;0;0;0;0;0;0;0;0,4115189329888425;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32858947073932476;-47,9084606557377;0,41590962795191744;0;0;0;0;3,5749673647061297;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1506;1.01:06:00;0;0;0;0;0;0;0;0;0,41152455048191267;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3285971992186144;-47,9084606557377;0,4159377390630132;0;0;0;0;3,5751823711004618;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1507;1.01:07:00;0;0;0;0;0;0;0;0;0,41157646225447947;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32860029693988946;-47,9084606557377;0,4159417761723671;0;0;0;0;3,575229995085802;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1508;1.01:08:00;0;0;0;0;0;0;0;0;0,41162016597883994;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32862264112522327;-47,9084606557377;0,4159461178027523;0;0;0;0;3,5754211826825464;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1509;1.01:09:00;0;0;0;0;0;0;0;0;0,41164246495368806;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3286348838711978;-47,9084606557377;0,4159471889409329;0;0;0;0;3,5754812033479686;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1510;1.01:10:00;0;0;0;0;0;0;0;0;0,41166803458765283;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3286507877971225;-47,9084606557377;0,4159766742792221;0;0;0;0;3,57557779785866;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1511;1.01:11:00;0;0;0;0;0;0;0;0;0,4116824657683399;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32865578158335207;-47,9084606557377;0,4159980939418067;0;0;0;0;3,575894639634259;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1512;1.01:12:00;0;0;0;0;0;0;0;0;0,4116853976481973;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32868707897316063;-47,9084606557377;0,4160155612134269;0;0;0;0;3,5762232303942705;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1513;1.01:13:00;0;0;0;0;0;0;0;0;0,4117101659127762;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3287246438510384;-47,9084606557377;0,41601856078007493;0;0;0;0;3,5762673941073255;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1514;1.01:14:00;0;0;0;0;0;0;0;0;0,4117148153731064;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3287314817448486;-47,9084606557377;0,4160720450428048;0;0;0;0;3,5763828224446166;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1515;1.01:15:00;0;0;0;0;0;0;0;0;0,41173055801850983;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32873210203276976;-47,9084606557377;0,41607275758225554;0;0;0;0;3,57650418501321;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1516;1.01:16:00;0;0;0;0;0;0;0;0;0,41173544574136567;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3287440572055681;-47,9084606557377;0,4161102867987142;0;0;0;0;3,5765164990791765;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1517;1.01:17:00;0;0;0;0;0;0;0;0;0,41175334842036065;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3287603300676586;-47,9084606557377;0,4161323943999644;0;0;0;0;3,576618929152004;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1518;1.01:18:00;0;0;0;0;0;0;0;0;0,41176188736328945;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32876152680649573;-47,8997967213115;0,41615089171489833;0;0;0;0;3,576820254376631;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1519;1.01:19:00;0;0;0;0;0;0;0;0;0,4117713718111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3287696883692205;-47,8997967213115;0,41619568828535686;0;0;0;0;3,5770534518220978;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1520;1.01:20:00;0;0;0;0;0;0;0;0;0,4117888203224231;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3287860530901632;-47,8997967213115;0,41619868557797524;0;0;0;0;3,5775266090216977;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1521;1.01:21:00;0;0;0;0;0;0;0;0;0,4117973057283908;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32878927155816146;-47,8997967213115;0,41620020014024756;0;0;0;0;3,5776736218630347;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1522;1.01:22:00;0;0;0;0;0;0;0;0;0,4118092615433389;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32880816209793734;-47,8997967213115;0,41623889109601686;0;0;0;0;3,5781119220525763;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1523;1.01:23:00;0;0;0;0;0;0;0;0;0,41181457564440616;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3288108730854513;-47,8997967213115;0,4162487295911533;0;0;0;0;3,578183711033663;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1524;1.01:24:00;0;0;0;0;0;0;0;0;0,4118447194849216;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3288364921621199;-47,8997967213115;0,41627169522427854;0;0;0;0;3,5782625621354813;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1525;1.01:25:00;0;0;0;0;0;0;0;0;0,4118644629615456;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3288607294849679;-47,8997967213115;0,4163029824584373;0;0;0;0;3,578676664822969;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1526;1.01:26:00;0;0;0;0;0;0;0;0;0,411900059209534;0;0;0;0;0;0;0;0;0;0;0;0;0;0,328873940739982;-47,8997967213115;0,416314844137979;0;0;0;0;3,5796334016080675;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1527;1.01:27:00;0;0;0;0;0;0;0;0;0,4119094120267172;0;0;0;0;0;0;0;0;0;0;0;0;0;0,328876635831094;-47,8997967213115;0,41631757218934484;0;0;0;0;3,5801985157650127;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1528;1.01:28:00;0;0;0;0;0;0;0;0;0,4119250571474027;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32887903315368366;-47,8997967213115;0,41631871719430996;0;0;0;0;3,580238411798979;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1529;1.01:29:00;0;0;0;0;0;0;0;0;0,4119328056226828;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32888063410503465;-47,8214918032787;0,41635609024267717;0;0;0;0;3,580321057329676;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1530;1.01:30:00;0;0;0;0;0;0;0;0;0,4119457871189693;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3288848410679546;-47,8214918032787;0,41635798223987924;0;0;0;0;3,580360481369825;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1531;1.01:31:00;0;0;0;0;0;0;0;0;0,41195518933366787;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3288852469412887;-47,8214918032787;0,4163698691023739;0;0;0;0;3,5804410584091704;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1532;1.01:32:00;0;0;0;0;0;0;0;0;0,41196928828636775;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32888725205065705;-47,8214918032787;0,416385100893411;0;0;0;0;3,5809872758653376;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1533;1.01:33:00;0;0;0;0;0;0;0;0;0,4119780949403915;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3288984631646163;-47,8214918032787;0,4164052616921625;0;0;0;0;3,5810453064387096;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1534;1.01:34:00;0;0;0;0;0;0;0;0;0,41197944382333107;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3289148010258006;-47,8155704918033;0,4164427283031303;0;0;0;0;3,5811051260444198;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1535;1.01:35:00;0;0;0;0;0;0;0;0;0,41198075071728746;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3289508774689613;-47,8155704918033;0,4164613345718325;0;0;0;0;3,5811087101363666;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1536;1.01:36:00;0;0;0;0;0;0;0;0;0,4120142014675196;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3289540634060144;-47,8155704918033;0,41649896303480566;0;0;0;0;3,581394149916624;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1537;1.01:37:00;0;0;0;0;0;0;0;0;0,41205394562442516;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32895747315587076;-47,8155704918033;0,4165501476368676;0;0;0;0;3,5815790697844974;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1538;1.01:38:00;0;0;0;0;0;0;0;0;0,4120694337899107;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32896340535187396;-47,8155704918033;0,41658307166663905;0;0;0;0;3,5816995592306187;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1539;1.01:39:00;0;0;0;0;0;0;0;0;0,4121481063412626;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3289699201457384;-47,8155704918033;0,4165979169938474;0;0;0;0;3,581870421641172;0;0,1;0;0;0;0;0;0;1,69470770491803;-4,1489062295082;-9,86750918032787;
1540;1.01:40:00;0;0;0;0;0;0;0;0;0,41216522882683093;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32897885921525616;-47,8155704918033;0,4166119825572861;0;0;0;0;3,582058429004142;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1541;1.01:41:00;0;0;0;0;0;0;0;0;0,41218941602865494;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32898249945753577;-47,8155704918033;0,41662476367085743;0;0;0;0;3,5822203946739943;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1542;1.01:42:00;0;0;0;0;0;0;0;0;0,4123286119337893;0;0;0;0;0;0;0;0;0;0;0;0;0;0,328986949314442;-47,8155704918033;0,4166252794419003;0;0;0;0;3,582437879193764;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1543;1.01:43:00;0;0;0;0;0;0;0;0;0,4123957521257472;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3289920046079551;-47,8155704918033;0,4166375005988923;0;0;0;0;3,582842367854077;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1544;1.01:44:00;0;0;0;0;0;0;0;0;0,41242093925218587;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32901487155268866;-47,8155704918033;0,4166505539457528;0;0;0;0;3,582848041467377;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1545;1.01:45:00;0;0;0;0;0;0;0;0;0,4124215983199861;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32902175799451744;-47,8155704918033;0,41666343452074917;0;0;0;0;3,5831795617986537;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1546;1.01:46:00;0;0;0;0;0;0;0;0;0,4124767178196484;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32902710300992716;-47,8155704918033;0,4166713985501538;0;0;0;0;3,583380818583094;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1547;1.01:47:00;0;0;0;0;0;0;0;0;0,4124785727135882;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3290969265255193;-47,8155704918033;0,41667829064426454;0;0;0;0;3,5836552691597965;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1548;1.01:48:00;0;0;0;0;0;0;0;0;0,41250655880996734;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32910000703903736;-47,8155704918033;0,4167176064053788;0;0;0;0;3,584025063323774;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1549;1.01:49:00;0;0;0;0;0;0;0;0;0,41251276249587043;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3291071378300008;-47,8155704918033;0,4167782944972391;0;0;0;0;3,5840690777942155;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1550;1.01:50:00;0;0;0;0;0;0;0;0;0,41251503824005653;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32912142766436425;-47,8155704918033;0,41681865051843286;0;0;0;0;3,584284981577888;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1551;1.01:51:00;0;0;0;0;0;0;0;0;0,41252559225598623;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3291530343089711;-47,8155704918033;0,4168645679686375;0;0;0;0;3,5846541244790253;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1552;1.01:52:00;0;0;0;0;0;0;0;0;0,4125298923306301;0;0;0;0;0;0;0;0;0;0;0;0;0;0,329189378975942;-47,8155704918033;0,41686703826431626;0;0;0;0;3,584697113266283;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1553;1.01:53:00;0;0;0;0;0;0;0;0;0,41254743114181036;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32919310657862266;-47,8155704918033;0,41690483701779335;0;0;0;0;3,5849627591259705;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,1489062295082;-9,86750918032787;
1554;1.01:54:00;0;0;0;0;0;0;0;0;0,41256313587837956;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3292742398692889;-47,8155704918033;0,4169081536227999;0;0;0;0;3,584999736581577;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,14884852459016;-9,86750918032787;
1555;1.01:55:00;0;0;0;0;0;0;0;0;0,4125799767085491;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3292761996625735;-47,8155704918033;0,41693239465534176;0;0;0;0;3,585052593923298;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,14884852459016;-9,86750918032787;
1556;1.01:56:00;0;0;0;0;0;0;0;0;0,41260160342058533;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3292883562898334;-47,8155704918033;0,4169787223707288;0;0;0;0;3,5851593937148514;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,14884852459016;-9,86750918032787;
1557;1.01:57:00;0;0;0;0;0;0;0;0;0,41261962715584816;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3293106631302305;-47,8155704918033;0,41699145394259046;0;0;0;0;3,5851738061706726;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,14884852459016;-9,86750918032787;
1558;1.01:58:00;0;0;0;0;0;0;0;0;0,4126231623483612;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32931658948043785;-47,8155704918033;0,4169930048392291;0;0;0;0;3,585214449246243;0;0,1;0;0;0;0;0;0;1,69472213114754;-4,14884852459016;-9,86750918032787;
