Inner Device Heat Gains.Time;Time span;Living Room Light (100W) [Watt];Kitchen Light (100W) [Watt];Bathroom Light (100W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Bedroom Light (200W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Single Stove Plate [Watt];Nespresso Coffee Machine, Single Cup [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];PC / Acer 8400 [Watt];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [Watt];Christopeit Treadmill TM 2 Pro [Watt];Laptop Sony Vaio SVE151G11M [Watt];Lawn Mower / Sabo 32-EL [Watt];Hifi System / Sharp XL-HF300PH [Watt];Electric Kettle / Petra WK288 1.5L [Watt];Energy Saving Lamp / EL-REF 11 E27 [Watt];CD/DVD Player / Philips DVDR 725 H [Watt];TV Medion MD20123_DE_A [Watt];SAT Receiver / Kathrein UFS913 [Watt];Canister vacuum cleaner / Siemens VS 06 G 1831 [Watt];Microsoft Xbox 360 [Watt];Miele DG 1450 [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Dishwasher NEFF SD6P1F (2011) [Watt];Dryer / Miele T 8626 WP [Watt];Hedge Trimmer / Bosch AHS 550-24 ST [Watt];Atika LH 2500 G [Watt];Steam Iron / Phillips GC 4410 [Watt];Washing Machine / Bosch WAE 28143 [Watt];Hair Dryer Braun Silencio 1250 [Watt];Siemens Kl 20 LA 65 (A+) [Watt];Router O2 Box 6431 [Watt];Electric Razor Braun Cruzer 5 [Watt];Electric Toothbrush Dondodent Professional Clean [Watt];
2772;1.22:12:00;0;0;0;0;0;0;0;1,3162806520900052;0;0;0;0;1,5628087478730885;1,2115986438358264;0;0;2,7654138003704407;0;2,910393404166098;0;0;1,053620741215925;0,27557294330822923;1,3136328440562741;0;3,456289751674198;0;0;0;0;0;0;0;0;0;0;6,41405180327869;0,940614540983607;0,217213295081967;
2773;1.22:13:00;0;0;0;0;0;0;0;1,3163656407128672;0;0;0;0;1,5628756834811819;1,2116283771312806;0;0;2,7655038517868173;0;2,9105517765912046;0;0;1,0536643845597455;0,275620003752259;1,313670606830389;0;3,456290795646442;0;0;0;0;0;0;0;0;0;0;6,41405180327869;0,940614540983607;0,217213295081967;
2774;1.22:14:00;0;0;0;0;0;0;0;1,3165892540011856;0;0;0;0;1,5629424674954393;1,2116345809554685;0;0;2,7655793008263565;0;2,9105860507689494;0;0;1,0536777536380417;0,27565077506922075;1,3139836805406684;0;3,4565254629459985;0;0;0;0;0;0;0;0;0;0;6,41405180327869;0,940614540983607;0,217213295081967;
2775;1.22:15:00;0;0;0;0;0;0;0;1,3167507657009203;0;0;0;0;1,563137845702226;1,211681929884336;0;0;2,7657010225901986;0;2,9107484685895133;0;0;1,0536781597641978;0,2756562041313343;1,3140829611699638;0;3,4565301625212177;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2776;1.22:16:00;0;0;0;0;0;0;0;1,3167841780698886;0;0;0;0;1,56316756713752;1,2116974935712777;0;0;2,765756234949237;0;2,910787110815749;0;0;1,0537176864492643;0,27565853953377417;1,314088953530348;0;3,4567345510998226;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2777;1.22:17:00;0;0;0;0;0;0;0;1,3167894836877305;0;0;0;0;1,5632264036627408;1,2117088453971137;0;0;2,765786019647144;0;2,9109089128607297;0;0;1,053743368033562;0,27566137514141986;1,3141424630180347;0;3,456784253934516;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2778;1.22:18:00;0;0;0;0;0;0;0;1,3168598433614034;0;0;0;0;1,563344074419636;1,2117218778732493;0;0;2,7660689245769325;0;2,9111419516666768;0;0;1,0537591205884165;0,2756654816438597;1,3141462533972468;0;3,4568699906745994;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2779;1.22:19:00;0;0;0;0;0;0;0;1,3169092172513168;0;0;0;0;1,5634048967095968;1,2117639562736133;0;0;2,7660787271602953;0;2,9112451740046197;0;0;1,0537644848612358;0,2756928759604512;1,314158162651975;0;3,4569114410256847;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2780;1.22:20:00;0;0;0;0;0;0;0;1,316909482617697;0;0;0;0;1,56343777217145;1,2118409055765789;0;0;2,7661134586956724;0;2,911312461991489;0;0;1,0538139119265575;0,275695863934609;1,3142725934432853;0;3,4571442005394197;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2781;1.22:21:00;0;0;0;0;0;0;0;1,3170143791022244;0;0;0;0;1,5635456881330787;1,2119055697939394;0;0;2,7664497930378333;0;2,9114851176606757;0;0;1,0538738041057987;0,27569603488991246;1,3142952541421695;0;3,4572961228565067;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2782;1.22:22:00;0;0;0;0;0;0;0;1,3170828312885259;0;0;0;0;1,5637835689656587;1,211907040685084;0;0;2,7665089161187306;0;2,9115082226345694;0;0;1,053907926429288;0,2756960373080133;1,314374066938547;0;3,4573050335445554;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2783;1.22:23:00;0;0;0;0;0;0;0;1,3172247308773601;0;0;0;0;1,5637958504956027;1,2119133059692644;0;0;2,766588509943624;0;2,911957992580509;0;0;1,0539822697949377;0,27570385932454844;1,314447721630038;0;3,457316375746524;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2784;1.22:24:00;0;0;0;0;0;0;0;1,317235957228911;0;0;0;0;1,5638660948240362;1,2119724512106373;0;0;2,766669503074125;0;2,9121730926958405;0;0;1,0540015863427996;0,2757052156027431;1,3144728018732406;0;3,457427483176615;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2785;1.22:25:00;0;0;0;0;0;0;0;1,317351052940174;0;0;0;0;1,5639644730805071;1,2120268808801056;0;0;2,766682665778406;0;2,9123677451091097;0;0;1,054007214891465;0,27572129255275246;1,3144793850379861;0;3,4574420464458964;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2786;1.22:26:00;0;0;0;0;0;0;0;1,3173541871592895;0;0;0;0;1,5640799823530687;1,212095238745225;0;0;2,7667149144387784;0;2,9123727054618347;0;0;1,0540519858688024;0,27572997601507715;1,3145326210284989;0;3,457518177201109;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2787;1.22:27:00;0;0;0;0;0;0;0;1,3173771520993551;0;0;0;0;1,564112567596516;1,2120962477304604;0;0;2,7668990213783715;0;2,912409457614928;0;0;1,0540889556494257;0,2757377726993892;1,314567494665844;0;3,4575284688784196;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2788;1.22:28:00;0;0;0;0;0;0;0;1,317393826173837;0;0;0;0;1,5641374991125918;1,2121025893229807;0;0;2,766911848397488;0;2,912467742858489;0;0;1,0541623033934684;0,27576226133267534;1,314737205246912;0;3,4575820775207604;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2789;1.22:29:00;0;0;0;0;0;0;0;1,3175340212878581;0;0;0;0;1,5641428246035887;1,2122236663862946;0;0;2,7669761013317524;0;2,9125577193303;0;0;1,0541719553665048;0,27577599862842345;1,3150108056482819;0;3,4577744286537557;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2790;1.22:30:00;0;0;0;0;0;0;0;1,3175658904838643;0;0;0;0;1,5642469028112658;1,2123323762088398;0;0;2,767000619605482;0;2,9126417297216975;0;0;1,0541722383757244;0,27578547874076526;1,3150910013060935;0;3,4578155745919297;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2791;1.22:31:00;0;0;0;0;0;0;0;1,3176281974137924;0;0;0;0;1,5642477746416543;1,212355769501428;0;0;2,767100437436002;0;2,912818278124234;0;0;1,0541722890113505;0,2757888045629382;1,3151527088032964;0;3,4578885569632023;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2792;1.22:32:00;0;0;0;0;0;0;0;1,3176449155817664;0;0;0;0;1,5642585133972;1,2124121385965834;0;0;2,767208390745437;0;2,9128199269966095;0;0;1,0543751452177397;0,27579358282220734;1,3151612078987702;0;3,4578931696900597;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2793;1.22:33:00;0;0;0;0;0;0;0;1,3176626279717725;0;0;0;0;1,5643317256646085;1,2125060890252586;0;0;2,7674483335132267;0;2,9129187597294313;0;0;1,0543792310547095;0,27579790026480133;1,3151718171531748;0;3,457956771913001;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2794;1.22:34:00;0;0;0;0;0;0;0;1,3177109428092693;0;0;0;0;1,5643583801055163;1,212571045210439;0;0;2,7675748413716565;0;2,912991590505893;0;0;1,054387821078397;0,27584002043609784;1,3153586135419757;0;3,458049897562748;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2795;1.22:35:00;0;0;0;0;0;0;0;1,3177662842253337;0;0;0;0;1,5643598097817795;1,2126013091820689;0;0;2,767751852635843;0;2,913016572586697;0;0;1,054395157145296;0,27584508057052926;1,3154212376466627;0;3,458135963054714;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2796;1.22:36:00;0;0;0;0;0;0;0;1,3177888685717056;0;0;0;0;1,564402236344223;1,2126077316056887;0;0;2,76775943858631;0;2,9130181816179506;0;0;1,0544259760956463;0,2758540064638268;1,3154378020382518;0;3,458195676705592;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2797;1.22:37:00;0;0;0;0;0;0;0;1,317822861410697;0;0;0;0;1,5644226291609855;1,212671431253325;0;0;2,7679996327921317;0;2,913037210699313;0;0;1,054456776666383;0,27588926224799587;1,3155033158560934;0;3,45829378901258;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2798;1.22:38:00;0;0;0;0;0;0;0;1,3178344089463656;0;0;0;0;1,5646037418689231;1,2126986131102722;0;0;2,768242107724809;0;2,9130745611989957;0;0;1,0544727599182733;0,2759078021591362;1,3155358861104591;0;3,458400606853796;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2799;1.22:39:00;0;0;0;0;0;0;0;1,3178501012846207;0;0;0;0;1,5646135578725704;1,2127264916526241;0;0;2,768422108073506;0;2,9132358315168605;0;0;1,0545029432296895;0,2759091601183253;1,3155736032791798;0;3,4584271510903206;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2800;1.22:40:00;0;0;0;0;0;0;0;1,3178922948147482;0;0;0;0;1,5646918375451535;1,2127380352835162;0;0;2,7685055309477815;0;2,9132510126593054;0;0;1,0545897803443656;0,2759161019456347;1,3155866082600394;0;3,4584829871850498;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2801;1.22:41:00;0;0;0;0;0;0;0;1,3179642973169396;0;0;0;0;1,5648287466252837;1,2127402138747634;0;0;2,7685916898555325;0;2,913787375820431;0;0;1,0546541575083497;0,2759253259224721;1,3155966592298294;0;3,4586709562215643;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2802;1.22:42:00;0;0;0;0;0;0;0;1,317987580069581;0;0;0;0;1,5648777638460256;1,2128079242633298;0;0;2,7688003034889452;0;2,913858296894202;0;0;1,0546627399272104;0,27592973694921896;1,3156411698663146;0;3,458837325872476;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2803;1.22:43:00;0;0;0;0;0;0;0;1,3180050992151053;0;0;0;0;1,5648986392440472;1,2128081345925157;0;0;2,7688270895785525;0;2,913890592783466;0;0;1,0546955956684487;0,2759325727484376;1,3156758670676156;0;3,4589148791398285;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2804;1.22:44:00;0;0;0;0;0;0;0;1,318033575542524;0;0;0;0;1,5649224422881363;1,2128242626724521;0;0;2,7690288617297742;0;2,913937699045694;0;0;1,0547104082671699;0,27593937717235256;1,3157411369641292;0;3,4590157874170875;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2805;1.22:45:00;0;0;0;0;0;0;0;1,318043625317165;0;0;0;0;1,5649530138458752;1,212842288621695;0;0;2,7690628129196857;0;2,9140655371208117;0;0;1,0547909149472978;0,2759436835600087;1,316000422505464;0;3,4590268878774526;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2806;1.22:46:00;0;0;0;0;0;0;0;1,3181084785487402;0;0;0;0;1,5649715473903452;1,2129573346795666;0;0;2,769136636829309;0;2,9140984795863583;0;0;1,0547982193532657;0,275953578885326;1,3160622896240242;0;3,4591682772669516;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2807;1.22:47:00;0;0;0;0;0;0;0;1,3181895822509273;0;0;0;0;1,5650703471345921;1,2129842596675968;0;0;2,769331426288842;0;2,9143107279340583;0;0;1,05480069433772;0,275956468044039;1,3160710775230973;0;3,4592409566698117;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2808;1.22:48:00;0;0;0;0;0;0;0;1,3182494488493735;0;0;0;0;1,5651034896994196;1,2131690378394469;0;0;2,7696257591919924;0;2,9143442166945457;0;0;1,0548628870202814;0,27597167908739006;1,3160726164436187;0;3,4593215705528673;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2809;1.22:49:00;0;0;0;0;0;0;0;1,3182706913674356;0;0;0;0;1,565123306247498;1,2131795159011345;0;0;2,7696471803201366;0;2,914405620621282;0;0;1,0548645904673288;0,2759754726670649;1,3161067472598198;0;3,4593605324099936;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2810;1.22:50:00;0;0;0;0;0;0;0;1,31838340814498;0;0;0;0;1,56518527808595;1,213217596379658;0;0;2,769720490014737;0;2,9145291434162655;0;0;1,054990389856304;0,2759852851294413;1,3161617757859962;0;3,4595572711398432;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2811;1.22:51:00;0;0;0;0;0;0;0;1,3184099056958594;0;0;0;0;1,5652572241025742;1,2132199330128233;0;0;2,7697573729399347;0;2,914635132126575;0;0;1,055005624882436;0,2759944091595857;1,3162049343020337;0;3,4597538799254766;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2812;1.22:52:00;0;0;0;0;0;0;0;1,3184282756811259;0;0;0;0;1,5653758183221576;1,213232271595498;0;0;2,76976861137759;0;2,9147253992501025;0;0;1,0550070591342373;0,2759964195139394;1,3162138204135556;0;3,459773691302433;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2813;1.22:53:00;0;0;0;0;0;0;0;1,3184498885321951;0;0;0;0;1,5655190789941513;1,2132734589545024;0;0;2,7698346702563503;0;2,91493170283168;0;0;1,0550087291573462;0,27600776766100926;1,3162152654840447;0;3,459838783028227;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2814;1.22:54:00;0;0;0;0;0;0;0;1,31845563727191;0;0;0;0;1,5656128770039222;1,2133058337690434;0;0;2,7699778936599264;0;2,9151007741519215;0;0;1,0550527105873475;0,2760136845480862;1,31621596934124;0;3,45990953542572;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2815;1.22:55:00;0;0;0;0;0;0;0;1,3185533015478044;0;0;0;0;1,5657317537991648;1,2133098036787981;0;0;2,7701793090414832;0;2,9151702008405485;0;0;1,0550554037682986;0,27605648617488077;1,3162717963923938;0;3,46009390274636;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2816;1.22:56:00;0;0;0;0;0;0;0;1,3187080840945182;0;0;0;0;1,5657678483572575;1,2133953927697803;0;0;2,7701931951173098;0;2,915178435600118;0;0;1,0551910086648402;0,27605681680863975;1,3163520472259866;0;3,460136579406757;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2817;1.22:57:00;0;0;0;0;0;0;0;1,3187231213959965;0;0;0;0;1,5657873064277086;1,2135239092176342;0;0;2,770323307743018;0;2,9153308598523573;0;0;1,055197488551008;0,27607151885311565;1,3164353493661693;0;3,460146826647113;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2818;1.22:58:00;0;0;0;0;0;0;0;1,3187521840721836;0;0;0;0;1,5660007860046434;1,2135309242461196;0;0;2,7703648623037798;0;2,915341380158284;0;0;1,055242457582851;0,27607597574280673;1,3164443499311576;0;3,460356916719777;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2819;1.22:59:00;0;0;0;0;0;0;0;1,3187827073189131;0;0;0;0;1,5660178342374245;1,2135973423346675;0;0;2,7705140141917965;0;2,9153937875138336;0;0;1,0552781826289657;0,27608663967495334;1,316497455279941;0;3,4603639809872706;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2820;1.23:00:00;0;0;0;0;0;0;0;1,3188136077844261;0;0;0;0;1,5660752073451423;1,2136638286272776;0;0;2,7707116495519477;0;2,9156093253562334;0;0;1,0552792820025199;0,27609453260966926;1,3165522335048514;0;3,4604649511778045;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2821;1.23:01:00;0;0;0;0;0;0;0;1,3189442630557173;0;0;0;0;1,5661341569192457;1,213843267986123;0;0;2,770777022306439;0;2,9156978829350417;0;0;1,0552816631046023;0,2761057332807567;1,3166728885062553;0;3,4604783167194957;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2822;1.23:02:00;0;0;0;0;0;0;0;1,3189803726916651;0;0;0;0;1,566173716425007;1,213959336929466;0;0;2,7708338293069965;0;2,915829906476395;0;0;1,0552968418019242;0,27612101551118806;1,316707853183346;0;3,4608212582072135;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2823;1.23:03:00;0;0;0;0;0;0;0;1,3189953469901352;0;0;0;0;1,5662238408335367;1,2139633010996873;0;0;2,77089837134133;0;2,9158665355229894;0;0;1,055332556437064;0,27612592278934134;1,316728933286021;0;3,46085670822269;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217213295081967;
2824;1.23:04:00;0;0;0;0;0;0;0;1,319004281745118;0;0;0;0;1,5662791380645251;1,2140172738641835;0;0;2,770903350033872;0;2,9160211723821696;0;0;1,0554081949128353;0,27613405382038353;1,316733391813141;0;3,4608922764210117;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2825;1.23:05:00;0;0;0;0;0;0;0;1,3191752583608616;0;0;0;0;1,5663087522913937;1,2140272641607426;0;0;2,770959941687422;0;2,9160635645108077;0;0;1,055476628453818;0,2761471757812344;1,3167634747991543;0;3,4609969153942655;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2826;1.23:06:00;0;0;0;0;0;0;0;1,3192202956550263;0;0;0;0;1,5663158527241465;1,2140284976752098;0;0;2,7711327666490613;0;2,9160650900144214;0;0;1,0555249466445287;0,27615384083094063;1,3167661058617186;0;3,4610957163312883;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2827;1.23:07:00;0;0;0;0;0;0;0;1,3192607860722214;0;0;0;0;1,566358120933204;1,2140315547890148;0;0;2,771156380118626;0;2,916103000593661;0;0;1,0555502181373748;0,27615922380532265;1,3167880598891804;0;3,461343745188156;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2828;1.23:08:00;0;0;0;0;0;0;0;1,3192720278292969;0;0;0;0;1,5663587024493606;1,2140692834746067;0;0;2,7712400872641108;0;2,9163047091036143;0;0;1,0556389013781757;0,2761607974448784;1,316847481473988;0;3,461495306697083;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2829;1.23:09:00;0;0;0;0;0;0;0;1,3194985689917247;0;0;0;0;1,5663631552834592;1,2141810465579068;0;0;2,7713591733951075;0;2,9163148042285885;0;0;1,0556630382187773;0,2761633683504757;1,316906068438632;0;3,4618934206747394;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2830;1.23:10:00;0;0;0;0;0;0;0;1,319547363513727;0;0;0;0;1,5664100094588582;1,2142273574957725;0;0;2,771369840596151;0;2,916335318081831;0;0;1,0556732408160596;0,27616503045534946;1,316944158730542;0;3,461948069054388;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2831;1.23:11:00;0;0;0;0;0;0;0;1,319666628834105;0;0;0;0;1,5664326422946675;1,2142285715904344;0;0;2,771510067530077;0;2,916378615068758;0;0;1,0557031817657125;0,2761759492280278;1,317012022369404;0;3,4620203141218524;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2832;1.23:12:00;0;0;0;0;0;0;0;1,3198117722279739;0;0;0;0;1,5665341658732528;1,2142558238062355;0;0;2,771559464843142;0;2,9165497221419705;0;0;1,0557661803177443;0,27617738379734225;1,3170570688541194;0;3,4620628659426824;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2833;1.23:13:00;0;0;0;0;0;0;0;1,3198170823330404;0;0;0;0;1,5665571243334302;1,21426466729595;0;0;2,771578855701973;0;2,9165611934867615;0;0;1,0557869625881426;0,276178994841954;1,3170657159128283;0;3,4621061523330234;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2834;1.23:14:00;0;0;0;0;0;0;0;1,3199420883577493;0;0;0;0;1,5666004036522463;1,2142731317216864;0;0;2,771656352807369;0;2,91664122347994;0;0;1,0558647586236574;0,2762107321782418;1,3170872425992324;0;3,4623820705474304;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2835;1.23:15:00;0;0;0;0;0;0;0;1,319951150903859;0;0;0;0;1,566641244366464;1,2142761406903697;0;0;2,771704147929014;0;2,916656615924115;0;0;1,0558891377426025;0,2762110206127831;1,3171491444032992;0;3,4631370013620826;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2836;1.23:16:00;0;0;0;0;0;0;0;1,3199857136495103;0;0;0;0;1,5667002559390937;1,2143929820993264;0;0;2,7717877921069136;0;2,916815792172451;0;0;1,0559110502073326;0,27621568668400803;1,3173024629533232;0;3,463198171259279;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2837;1.23:17:00;0;0;0;0;0;0;0;1,320001197570348;0;0;0;0;1,5667822426939162;1,2144008856123096;0;0;2,7721315393857417;0;2,9168430852353717;0;0;1,0559474922727243;0,27622563802248673;1,3173405392214297;0;3,4632741748683027;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2838;1.23:18:00;0;0;0;0;0;0;0;1,3200892716396746;0;0;0;0;1,5668317288803086;1,2144279753219385;0;0;2,7721406377789535;0;2,9168600337393076;0;0;1,055952821645402;0,2762293147527344;1,3174539806038221;0;3,4633381226854576;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2839;1.23:19:00;0;0;0;0;0;0;0;1,320104301476541;0;0;0;0;1,566854787209458;1,2144790007740047;0;0;2,7723257405164508;0;2,9168981577560498;0;0;1,0559545268028827;0,27623644762107763;1,317479312897344;0;3,4633795741834508;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2840;1.23:20:00;0;0;0;0;0;0;0;1,3201781152316157;0;0;0;0;1,5668997593720748;1,2145712412983443;0;0;2,772374515464957;0;2,917130526831288;0;0;1,0559797158388964;0,2762439467087653;1,3175170039097621;0;3,463474467534763;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2841;1.23:21:00;0;0;0;0;0;0;0;1,3201851226369208;0;0;0;0;1,5669445728958833;1,2146284310762048;0;0;2,772501318550284;0;2,917179808783612;0;0;1,056044127806212;0,27624555730590983;1,3175409919674894;0;3,4635410066072736;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2842;1.23:22:00;0;0;0;0;0;0;0;1,3203164094452997;0;0;0;0;1,5670277766221123;1,2146328496091725;0;0;2,772552584733457;0;2,917366422424683;0;0;1,0560614644682467;0,27626759551984037;1,3177095554483758;0;3,4635869531303745;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2843;1.23:23:00;0;0;0;0;0;0;0;1,3203467139476082;0;0;0;0;1,5670979052532121;1,2146579233176311;0;0;2,772582153485087;0;2,9176221929163915;0;0;1,0560825182230875;0,2762694505420856;1,3177149414404787;0;3,46367109984811;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2844;1.23:24:00;0;0;0;0;0;0;0;1,3203845958327944;0;0;0;0;1,5671948097808461;1,214748701214176;0;0;2,772676256307958;0;2,917636113667736;0;0;1,0562565248698914;0,27627313922578356;1,3177331233644027;0;3,4638322144582294;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2845;1.23:25:00;0;0;0;0;0;0;0;1,320486549973617;0;0;0;0;1,5672089984124111;1,214749272399634;0;0;2,772716913901992;0;2,9176375043350986;0;0;1,0562617093160827;0,2762903302694282;1,3177522278190914;0;3,4641992236893993;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2846;1.23:26:00;0;0;0;0;0;0;0;1,3204898013209414;0;0;0;0;1,5672349100428977;1,2148012586439796;0;0;2,772829930656453;0;2,9178951596390243;0;0;1,0562751203362168;0,2763068179199317;1,3177635637711247;0;3,4642320047029584;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2847;1.23:27:00;0;0;0;0;0;0;0;1,3205524829345663;0;0;0;0;1,567272305716487;1,2148240460728457;0;0;2,772854037106046;0;2,9179372613042953;0;0;1,0562793782038367;0,2763084472768971;1,3177647654938278;0;3,4646533188978523;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
2848;1.23:28:00;0;0;0;0;0;0;0;1,320562843121532;0;0;0;0;1,5672953212893437;1,2148599795007073;0;0;2,7729230825514803;0;2,917977211406681;0;0;1,0563214454934724;0,2763114414928123;1,3177956263150135;0;3,464681202531838;0;0;0;0;0;0;0;0;0;0;6,41412295081967;0,940614540983607;0,217224393442623;
