Apparent.Time;Time span;Living Room Light (100W) [VA];Kitchen Light (100W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (200W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Christopeit Treadmill TM 2 Pro [VA];Laptop Sony Vaio SVE151G11M [VA];Lawn Mower / Sabo 32-EL [VA];Hifi System / Sharp XL-HF300PH [VA];Electric Kettle / Petra WK288 1.5L [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Microsoft Xbox 360 [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Dishwasher NEFF SD6P1F (2011) [VA];Dryer / Miele T 8626 WP [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];Hair Dryer Braun Silencio 1250 [VA];Siemens Kl 20 LA 65 (A+) [VA];Router O2 Box 6431 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Toothbrush Dondodent Professional Clean [VA];
3142;2.04:22:00;0;0;0;0;0;0;0;1,4065366742160497;0;0;0;0;1,669690531845394;1,2933261200601043;0;0;3,8000000000000003;0;3,10322714108035;0;0;1,1238082222672083;0,5700000000000001;1,4029836972983736;0;3,6864974347783575;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10541639344262;
3143;2.04:23:00;0;0;0;0;0;0;0;1,4066273355921923;0;0;0;0;1,669919523724532;1,2933457283644814;0;0;3,8000000000000003;0;3,103235205235131;0;0;1,1238179282975291;0,5700000000000001;1,4030625374842896;0;3,6865138182954844;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10541639344262;
3144;2.04:24:00;0;0;0;0;0;0;0;1,4066553552423429;0;0;0;0;1,6700865153748936;1,2933712100761423;0;0;3,8000000000000003;0;3,1033970749866238;0;0;1,1238857338642267;0,5700000000000001;1,4030782172044156;0;3,6865210315018517;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10541639344262;
3145;2.04:25:00;0;0;0;0;0;0;0;1,4066649397687592;0;0;0;0;1,6701406951267652;1,2933953252587596;0;0;3,8000000000000003;0;3,103418381802235;0;0;1,1239015459368635;0,5700000000000001;1,403078932898808;0;3,6868176644997463;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10541639344262;
3146;2.04:26:00;0;0;0;0;0;0;0;1,4067104192120181;0;0;0;0;1,6702038937980395;1,2934650266180738;0;0;3,8000000000000003;0;3,103418461518424;0;0;1,1239036602819414;0,5700000000000001;1,403125405356963;0;3,6868364159793603;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3147;2.04:27:00;0;0;0;0;0;0;0;1,4068106501059507;0;0;0;0;1,670210018858883;1,2934762785342848;0;0;3,8000000000000003;0;3,1036130842488237;0;0;1,1239908503864555;0,5700000000000001;1,4031759189285449;0;3,6868421376012055;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3148;2.04:28:00;0;0;0;0;0;0;0;1,4068193331318195;0;0;0;0;1,6702426481865327;1,2934805950284767;0;0;3,8000000000000003;0;3,103650548956469;0;0;1,1239981175200624;0,5700000000000001;1,4032388329002679;0;3,6869280557609585;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3149;2.04:29:00;0;0;0;0;0;0;0;1,4068265464722147;0;0;0;0;1,6705518586069905;1,293480773483316;0;0;3,8000000000000003;0;3,1036939980170986;0;0;1,1240334700029067;0,5700000000000001;1,403522993505368;0;3,6871125367614046;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3150;2.04:30:00;0;0;0;0;0;0;0;1,4068312670634129;0;0;0;0;1,6706760421745985;1,2935767495006483;0;0;3,8000000000000003;0;3,103926251906407;0;0;1,1240386299397995;0,5700000000000001;1,4035581667910553;0;3,6872762538456896;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3151;2.04:31:00;0;0;0;0;0;0;0;1,4068349248895564;0;0;0;0;1,67071257725758;1,2936868008438844;0;0;3,8000000000000003;0;3,1039561940477767;0;0;1,1240500189217137;0,5700000000000001;1,4036272195124297;0;3,687343784359689;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3152;2.04:32:00;0;0;0;0;0;0;0;1,4069618354643267;0;0;0;0;1,6707199348614343;1,2937466540913651;0;0;3,8000000000000003;0;3,103970528379278;0;0;1,1240788119407377;0,5700000000000001;1,403648775110291;0;3,6873887859916774;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3153;2.04:33:00;0;0;0;0;0;0;0;1,407083409379839;0;0;0;0;1,6708174839366405;1,2937741685827384;0;0;3,8000000000000003;0;3,104000446240834;0;0;1,1241232752562882;0,5700000000000001;1,4036682932226987;0;3,6874777531891185;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3154;2.04:34:00;0;0;0;0;0;0;0;1,4071318182103316;0;0;0;0;1,6708283143133051;1,2937784357958189;0;0;3,8000000000000003;0;3,104114051005877;0;0;1,124164986617357;0,5700000000000001;1,403807464540077;0;3,6877202061887373;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3155;2.04:35:00;0;0;0;0;0;0;0;1,4071890499457675;0;0;0;0;1,6708357618590424;1,2938323217428964;0;0;3,8000000000000003;0;3,1041600950815704;0;0;1,124201738740753;0,5700000000000001;1,4038611495563276;0;3,687728758413108;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3156;2.04:36:00;0;0;0;0;0;0;0;1,4073706423034422;0;0;0;0;1,6708958498418842;1,2939269101585615;0;0;3,8000000000000003;0;3,104170276781454;0;0;1,124226911347632;0,5700000000000001;1,4038901798341925;0;3,687774322895857;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3157;2.04:37:00;0;0;0;0;0;0;0;1,4073777929681965;0;0;0;0;1,670906018599834;1,293930778837205;0;0;3,8000000000000003;0;3,104391301354149;0;0;1,1242322700956098;0,5700000000000001;1,4039539425576022;0;3,687940402053702;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3158;2.04:38:00;0;0;0;0;0;0;0;1,4073903529065535;0;0;0;0;1,670940542711306;1,294095561006;0;0;3,8000000000000003;0;3,1044944227520617;0;0;1,1243532410037167;0,5700000000000001;1,403996327527505;0;3,688120782575172;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3159;2.04:39:00;0;0;0;0;0;0;0;1,4075572677622215;0;0;0;0;1,671158694522513;1,294120094831845;0;0;3,8000000000000003;0;3,1046562188764257;0;0;1,1243787288084723;0,5700000000000001;1,4040300954803504;0;3,6884181122225175;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3160;2.04:40:00;0;0;0;0;0;0;0;1,4075625369963114;0;0;0;0;1,6711844657391763;1,2941652558531473;0;0;3,8000000000000003;0;3,104683877610258;0;0;1,1245088893124153;0,5700000000000001;1,4040709037628714;0;3,6884324655822116;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3161;2.04:41:00;0;0;0;0;0;0;0;1,407586816967272;0;0;0;0;1,671288982993098;1,2942029744127062;0;0;3,8000000000000003;0;3,1048373110802294;0;0;1,1245414586643199;0,5700000000000001;1,404085457227191;0;3,6885083192327923;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3162;2.04:42:00;0;0;0;0;0;0;0;1,4075890912839628;0;0;0;0;1,6713157943844303;1,2943270371572415;0;0;3,8000000000000003;0;3,104862725976755;0;0;1,1245422597636539;0,5700000000000001;1,40411578538823;0;3,68869380431736;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3163;2.04:43:00;0;0;0;0;0;0;0;1,4076250255901195;0;0;0;0;1,6713224341682478;1,2943692635996218;0;0;3,8000000000000003;0;3,1048805583137944;0;0;1,12454334781612;0,5700000000000001;1,4042130701046862;0;3,688759379422545;0;0;0;0;0;0;0;0;0;0;11,729062295082;2,95204901639344;4,10556573770492;
3164;2.04:44:00;0;0;0;0;0;0;0;1,407631434713685;0;0;0;0;1,6713409077067383;1,2944447375442556;0;0;3,8000000000000003;0;3,1050172714185758;0;0;1,1245607918420242;0,5700000000000001;1,404231890115487;0;3,689221988116806;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95204901639344;4,10556573770492;
3165;2.04:45:00;0;0;0;0;0;0;0;1,4076369911335727;0;0;0;0;1,6713849949449826;1,2945414771451513;0;0;3,8000000000000003;0;3,1050880655377844;0;0;1,1245762103785462;0,5700000000000001;1,4042735680689322;0;3,6893910437312947;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95204901639344;4,10556573770492;
3166;2.04:46:00;0;0;0;0;0;0;0;1,4076822093894772;0;0;0;0;1,671479458170591;1,2945443619437647;0;0;3,8000000000000003;0;3,105246047450851;0;0;1,12461411552168;0,5700000000000001;1,4043148051254075;0;3,689436746535254;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95204901639344;4,10556573770492;
3167;2.04:47:00;0;0;0;0;0;0;0;1,4077429718320413;0;0;0;0;1,6714913832122864;1,2945808731564161;0;0;3,8000000000000003;0;3,10539173313984;0;0;1,1246155375888733;0,5700000000000001;1,4043422886389614;0;3,689669967976972;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95204901639344;4,10556573770492;
3168;2.04:48:00;0;0;0;0;0;0;0;1,4077607261998912;0;0;0;0;1,671554079043479;1,2946018141782232;0;0;3,8000000000000003;0;3,1054654988487327;0;0;1,124648224824265;0,5700000000000001;1,4043542672393918;0;3,689682180388163;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3169;2.04:49:00;0;0;0;0;0;0;0;1,4077966169101437;0;0;0;0;1,6715866195442908;1,2946474774163794;0;0;3,8000000000000003;0;3,1055147534414083;0;0;1,1246732666750112;0,5700000000000001;1,4045211567828881;0;3,690110534887582;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3170;2.04:50:00;0;0;0;0;0;0;0;1,4078282890242417;0;0;0;0;1,671643296864484;1,2946986059882843;0;0;3,8000000000000003;0;3,1055464527460703;0;0;1,124694191839707;0,5700000000000001;1,4046626642486757;0;3,6901611136413432;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3171;2.04:51:00;0;0;0;0;0;0;0;1,4078452952761957;0;0;0;0;1,671659220008581;1,2947126492119987;0;0;3,8000000000000003;0;3,1057852916848634;0;0;1,1247286605505453;0,5700000000000001;1,4046865585721606;0;3,6901747189540934;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3172;2.04:52:00;0;0;0;0;0;0;0;1,407856022717144;0;0;0;0;1,6716704657253265;1,2947932751879194;0;0;3,8000000000000003;0;3,1059590986265673;0;0;1,1247320065031343;0,5700000000000001;1,4047262190736332;0;3,6902454569891243;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3173;2.04:53:00;0;0;0;0;0;0;0;1,4081119348060642;0;0;0;0;1,6717165714455606;1,2948043797721918;0;0;3,8000000000000003;0;3,1059658729848243;0;0;1,1247483832610488;0,5700000000000001;1,4048917632656466;0;3,6903593289371597;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3174;2.04:54:00;0;0;0;0;0;0;0;1,4081355328931218;0;0;0;0;1,6717455699332373;1,294819003254284;0;0;3,8000000000000003;0;3,1060755002545437;0;0;1,1247653657794408;0,5700000000000001;1,4049233324294723;0;3,6905195161510824;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3175;2.04:55:00;0;0;0;0;0;0;0;1,408231482955705;0;0;0;0;1,6717550545734772;1,2948769303998044;0;0;3,8000000000000003;0;3,106335979858848;0;0;1,1247736855541128;0,5700000000000001;1,4049460340806568;0;3,690536260840881;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3176;2.04:56:00;0;0;0;0;0;0;0;1,4083369804106027;0;0;0;0;1,6718222167842822;1,2949629591578162;0;0;3,8000000000000003;0;3,106866942980175;0;0;1,1248286672467827;0,5700000000000001;1,4050272051071457;0;3,6906957498756325;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3177;2.04:57:00;0;0;0;0;0;0;0;1,408455303485434;0;0;0;0;1,671849397251709;1,2949916615476542;0;0;3,8000000000000003;0;3,106870907620464;0;0;1,1248927038778511;0,5700000000000001;1,405161736422504;0;3,690961878741497;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3178;2.04:58:00;0;0;0;0;0;0;0;1,4084929724298716;0;0;0;0;1,6719338690115473;1,295007412597623;0;0;3,8000000000000003;0;3,1068983188978603;0;0;1,1249835893961908;0,5700000000000001;1,4051727237986495;0;3,6909927708697334;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3179;2.04:59:00;0;0;0;0;0;0;0;1,4085110194282249;0;0;0;0;1,6719562130457926;1,29503243512719;0;0;3,8000000000000003;0;3,1069337813917253;0;0;1,124997936490721;0,5700000000000001;1,4052099118321517;0;3,6910145610710856;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3180;2.05:00:00;0;0;0;0;0;0;0;1,4087441451516698;0;0;0;0;1,6719889730482094;1,2950375771983396;0;0;3,8000000000000003;0;3,1071212663043655;0;0;1,1250477132450436;0,5700000000000001;1,405211616018502;0;3,6914050044620197;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3181;2.05:01:00;0;0;0;0;0;0;0;1,4087596854145092;0;0;0;0;1,6722487538085393;1,2951824592806902;0;0;3,8000000000000003;0;3,1073377976458354;0;0;1,1250799055725156;0,5700000000000001;1,4052632277281958;0;3,69142894721362;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3182;2.05:02:00;0;0;0;0;0;0;0;1,408834401581118;0;0;0;0;1,672322509489624;1,2952474035963777;0;0;3,8000000000000003;0;3,1074632496952144;0;0;1,1250922793544011;0,5700000000000001;1,4052880717424807;0;3,691465074883062;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3183;2.05:03:00;0;0;0;0;0;0;0;1,4088475658390647;0;0;0;0;1,6725280969329241;1,2953058761640863;0;0;3,8000000000000003;0;3,107547066682512;0;0;1,1251020260906803;0,5700000000000001;1,4053212661279344;0;3,691656793064999;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3184;2.05:04:00;0;0;0;0;0;0;0;1,4088488710466434;0;0;0;0;1,6726087608178057;1,2953241381109086;0;0;3,8000000000000003;0;3,1076573860769963;0;0;1,125133121844418;0,5700000000000001;1,4054644938024958;0;3,691694408272528;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3185;2.05:05:00;0;0;0;0;0;0;0;1,4088603723414599;0;0;0;0;1,6728152141283654;1,2953915115559302;0;0;3,8000000000000003;0;3,1076992538400408;0;0;1,125134797262974;0,5700000000000001;1,4055667732741342;0;3,6918409708517226;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3186;2.05:06:00;0;0;0;0;0;0;0;1,408971340940423;0;0;0;0;1,6728702329713356;1,2953992244748047;0;0;3,8000000000000003;0;3,1077487854541035;0;0;1,1252247173721168;0,5700000000000001;1,405584271489723;0;3,6918460106046638;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3187;2.05:07:00;0;0;0;0;0;0;0;1,408982163544056;0;0;0;0;1,6730125300685084;1,2954378964386204;0;0;3,8000000000000003;0;3,1079446917100357;0;0;1,125237875419013;0,5700000000000001;1,4056296613605042;0;3,691925546821448;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3188;2.05:08:00;0;0;0;0;0;0;0;1,4090694071030596;0;0;0;0;1,6730155412124355;1,2954747655641352;0;0;3,8000000000000003;0;3,1079602540833524;0;0;1,1253482781463235;0,5700000000000001;1,405650828075167;0;3,691971412155274;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3189;2.05:09:00;0;0;0;0;0;0;0;1,4092168054839165;0;0;0;0;1,6730720331176616;1,2955164371277248;0;0;3,8000000000000003;0;3,1079606326466473;0;0;1,125448420227832;0,5700000000000001;1,4056757259149149;0;3,69206700176928;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3190;2.05:10:00;0;0;0;0;0;0;0;1,4093899751407457;0;0;0;0;1,6731711803294458;1,295536884829649;0;0;3,8000000000000003;0;3,1080625586293213;0;0;1,125451043710261;0,5700000000000001;1,4057112860188241;0;3,6923606616133147;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3191;2.05:11:00;0;0;0;0;0;0;0;1,4094446812122694;0;0;0;0;1,6733779977977292;1,2955675198699943;0;0;3,8000000000000003;0;3,1082748342837494;0;0;1,1255150391296371;0,5700000000000001;1,40576254984502;0;3,6923645439985595;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3192;2.05:12:00;0;0;0;0;0;0;0;1,4094507979006141;0;0;0;0;1,6734314564099748;1,2955954901160247;0;0;3,8000000000000003;0;3,10841878933943;0;0;1,1255180485219525;0,5700000000000001;1,4058205675630786;0;3,692803657103516;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3193;2.05:13:00;0;0;0;0;0;0;0;1,4095076185126743;0;0;0;0;1,6735644504819676;1,295609613124597;0;0;3,8000000000000003;0;3,108420041730688;0;0;1,1256229379166858;0,5700000000000001;1,4058609330282175;0;3,6931422062921744;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3194;2.05:14:00;0;0;0;0;0;0;0;1,4095553212674528;0;0;0;0;1,6736015990741584;1,2957166349007851;0;0;3,8000000000000003;0;3,108473013271123;0;0;1,1256279845252628;0,5700000000000001;1,4058723248939842;0;3,693158820615447;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3195;2.05:15:00;0;0;0;0;0;0;0;1,4095924618499671;0;0;0;0;1,673733697805298;1,2957610326375564;0;0;3,8000000000000003;0;3,108671220482338;0;0;1,1256299971546049;0,5700000000000001;1,405910916452566;0;3,693225192744987;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3196;2.05:16:00;0;0;0;0;0;0;0;1,4096006803297207;0;0;0;0;1,6737757068880872;1,295762093826632;0;0;3,8000000000000003;0;3,1087358401272835;0;0;1,1256538631405923;0,5700000000000001;1,4059285133239416;0;3,6932583544535937;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3197;2.05:17:00;0;0;0;0;0;0;0;1,4096065402979474;0;0;0;0;1,6739654730106075;1,2958267623477957;0;0;3,8000000000000003;0;3,1089243897938035;0;0;1,1256728243145855;0,5700000000000001;1,4059307776416894;0;3,693262271229514;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3198;2.05:18:00;0;0;0;0;0;0;0;1,4096102333998506;0;0;0;0;1,674066003964075;1,295882317202623;0;0;3,8000000000000003;0;3,1090595234549734;0;0;1,1257881983602187;0,5700000000000001;1,4061350496464868;0;3,693397235418818;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3199;2.05:19:00;0;0;0;0;0;0;0;1,409614561297105;0;0;0;0;1,6741977093580855;1,2959798558010271;0;0;3,8000000000000003;0;3,1090976671329975;0;0;1,1258187499087973;0,5700000000000001;1,406233056283273;0;3,693660724051239;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3200;2.05:20:00;0;0;0;0;0;0;0;1,4096465929973334;0;0;0;0;1,6742942707915918;1,295985612642153;0;0;3,8000000000000003;0;3,1091959911428044;0;0;1,1258196312011868;0,5700000000000001;1,4062409419680557;0;3,6937148857075957;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3201;2.05:21:00;0;0;0;0;0;0;0;1,4096677850651056;0;0;0;0;1,6743309579443433;1,2960827730225353;0;0;3,8000000000000003;0;3,1092902803608777;0;0;1,1258443555119986;0,5700000000000001;1,4062632274441398;0;3,6938843119274045;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3202;2.05:22:00;0;0;0;0;0;0;0;1,4098399638250128;0;0;0;0;1,6743493569547518;1,2961003955916541;0;0;3,8000000000000003;0;3,1093120936006646;0;0;1,1258466384371086;0,5700000000000001;1,4063058512818016;0;3,693888661645719;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3203;2.05:23:00;0;0;0;0;0;0;0;1,409873062735587;0;0;0;0;1,6743556254705745;1,2961957786920735;0;0;3,8000000000000003;0;3,109429280677236;0;0;1,1258926981764656;0,5700000000000001;1,4063166949451678;0;3,693990542470011;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3204;2.05:24:00;0;0;0;0;0;0;0;1,4098735651628844;0;0;0;0;1,6743677262501167;1,2962150403967099;0;0;3,8000000000000003;0;3,1096180227908294;0;0;1,125911563263009;0,5700000000000001;1,4063421786497194;0;3,6942372104114667;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3205;2.05:25:00;0;0;0;0;0;0;0;1,4098870603896014;0;0;0;0;1,674397752642551;1,296284648058146;0;0;3,8000000000000003;0;3,109628451143615;0;0;1,1259916595184662;0,5700000000000001;1,406443825957786;0;3,6943594111448705;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3206;2.05:26:00;0;0;0;0;0;0;0;1,4099237918984437;0;0;0;0;1,6744306009871035;1,2963022023974948;0;0;3,8000000000000003;0;3,10988293875624;0;0;1,1259967287600285;0,5700000000000001;1,4064555170052209;0;3,694704930006401;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3207;2.05:27:00;0;0;0;0;0;0;0;1,4099800190218812;0;0;0;0;1,6744345447830415;1,296314385990917;0;0;3,8000000000000003;0;3,110038772245774;0;0;1,126069311934915;0,5700000000000001;1,406455826289913;0;3,6948810354351895;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3208;2.05:28:00;0;0;0;0;0;0;0;1,410096216010307;0;0;0;0;1,6744539738409285;1,296391634044253;0;0;3,8000000000000003;0;3,1101909293971315;0;0;1,1260794623728174;0,5700000000000001;1,4065680200461126;0;3,6950762161981388;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3209;2.05:29:00;0;0;0;0;0;0;0;1,4101977549490172;0;0;0;0;1,6744687007666317;1,2965111054447631;0;0;3,8000000000000003;0;3,110251791422297;0;0;1,126110610750629;0,5700000000000001;1,4065843688741224;0;3,695139158565385;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3210;2.05:30:00;0;0;0;0;0;0;0;1,410231306911451;0;0;0;0;1,6744997581009344;1,2965690266488707;0;0;3,8000000000000003;0;3,110368785598915;0;0;1,1261199181971773;0,5700000000000001;1,406588838808415;0;3,6952013976424642;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3211;2.05:31:00;0;0;0;0;0;0;0;1,4104194618488892;0;0;0;0;1,6745023271289272;1,2967653482454449;0;0;3,8000000000000003;0;3,110616918337281;0;0;1,126140052595284;0,5700000000000001;1,4066325102170292;0;3,6952198167558534;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3212;2.05:32:00;0;0;0;0;0;0;0;1,4104299577563444;0;0;0;0;1,6745319927956894;1,296796816240672;0;0;3,8000000000000003;0;3,110969554347217;0;0;1,1262276870445957;0,5700000000000001;1,40668735078368;0;3,695388262553758;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3213;2.05:33:00;0;0;0;0;0;0;0;1,4104961926996367;0;0;0;0;1,6746549290781216;1,2968492803161795;0;0;3,8000000000000003;0;3,111026338556933;0;0;1,1262768481088936;0,5700000000000001;1,40673367828642;0;3,6953963587605405;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3214;2.05:34:00;0;0;0;0;0;0;0;1,4105149002732675;0;0;0;0;1,6747426216345978;1,296875797791571;0;0;3,8000000000000003;0;3,1110664665327263;0;0;1,12631003866778;0,5700000000000001;1,4067352240271531;0;3,695412709373359;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3215;2.05:35:00;0;0;0;0;0;0;0;1,4105639489340263;0;0;0;0;1,6747433382812;1,29688427932257;0;0;3,8000000000000003;0;3,1111402172312075;0;0;1,1264624759891055;0,5700000000000001;1,4067489356348557;0;3,695445396053838;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3216;2.05:36:00;0;0;0;0;0;0;0;1,410582389924811;0;0;0;0;1,674845129346628;1,2969324991221112;0;0;3,8000000000000003;0;3,1112789564565304;0;0;1,126512382149273;0,5700000000000001;1,4070235417363155;0;3,6954944643325596;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3217;2.05:37:00;0;0;0;0;0;0;0;1,4106086399764908;0;0;0;0;1,6748774099307204;1,296974778796737;0;0;3,8000000000000003;0;3,111294506982445;0;0;1,1265542788770952;0,5700000000000001;1,4070278647112033;0;3,695499920284749;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3218;2.05:38:00;0;0;0;0;0;0;0;1,410613168374741;0;0;0;0;1,6749216433744027;1,2970322135881;0;0;3,8000000000000003;0;3,1113262006380236;0;0;1,126700665658183;0,5700000000000001;1,4070491115027866;0;3,695550255665193;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
3219;2.05:39:00;0;0;0;0;0;0;0;1,410655376123366;0;0;0;0;1,674986655027861;1,2972714620577437;0;0;3,8000000000000003;0;3,1114930988070526;0;0;1,1267241045200467;0,5700000000000001;1,4070961867014464;0;3,6955667119634947;0;0;0;0;0;0;0;0;0;0;11,7302163934426;2,95228475409836;4,10556573770492;
